year, month, day, hour, minute, metadata, dry_bulb, dew_point, rel_hum, atm_pres_station, extrerr_hor_rad, extrterr_dir_nor_rad, hor_infr_rad_int, global_hor_rad, dir_nor_rad, diff_hor_rad, global_hor_ill, dir_nor_ill, diff_hor_ill, zenith_lum, wind_dir, wind_vel, total_sky_cover, opaque_sky_cover, visibility, ceiling_height, present_wea_obs, present_wea_codes, precipitation, aerosol_opt_dept, snow_depth, days_till_last_snow, albedo, liquid_prec_depth, liquid_prec_quantity
2021,3,6,24,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,1.30,-6.00,66,99079,0,0,228,0,0,0,0,0,0,0,360,3.10,0,5,9900.0,0,9,999999999,5,0.1120,0,88,0.200,0.0,0.0
2021,3,7,1,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.50,-6.00,66,99079,0,0,227,0,0,0,0,0,0,0,20,3.10,0,5,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-2.00,-6.00,71,99071,0,0,226,0,0,0,0,0,0,0,20,2.60,0,6,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,3,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-2.00,-7.00,65,99071,0,0,225,0,0,0,0,0,0,0,10,3.10,0,5,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,4,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-2.00,-7.00,65,99071,0,0,224,0,0,0,0,0,0,0,30,3.10,0,5,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,5,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-7.00,71,99063,0,0,223,0,0,0,0,0,0,0,30,3.10,0,6,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,6,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-7.00,71,99063,0,0,223,0,0,0,0,0,0,0,40,3.60,0,6,9900.0,0,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,7,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-7.00,71,99063,0,0,222,0,0,0,0,0,0,0,30,3.60,0,6,9900.0,821,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,8,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.00,-7.00,71,99063,155,917,225,88,254,32,16756,42458,6481,4211,20,2.60,2,6,9900.0,1033,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,9,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,-1.00,-6.00,66,99079,372,1388,226,227,579,65,31377,64821,9998,4636,30,2.60,7,5,9900.0,1170,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,7,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,2.00,-5.00,61,99095,557,1388,240,369,692,87,44625,73293,12426,4219,20,2.60,4,4,9900.0,1160,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,7,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,4.20,-4.00,58,99111,697,1388,236,482,753,101,54390,77619,14087,3785,40,1.50,5,4,9900.0,1159,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,5.00,-4.00,50,99127,783,1388,245,555,785,110,59745,80472,14807,3536,30,3.60,2,2,9900.0,1113,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,7.00,-4.00,44,99142,809,1388,247,584,809,111,59929,81760,14506,3514,30,3.60,1,1,9900.0,747,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.00,-4.00,41,99150,772,1388,249,558,810,106,54495,80915,13386,3741,40,3.10,0,1,9900.0,622,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,9.00,-3.00,41,99158,676,1388,248,480,785,95,44174,76653,11571,4120,10,2.10,0,1,9900.0,686,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,10.00,-4.00,36,99165,527,1388,247,358,719,79,29866,65204,9207,4503,2,1.00,0,0,9900.0,757,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,7,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,9.00,-4.00,38,99158,336,1388,247,206,560,59,14625,40112,5830,3978,10,3.60,0,0,9900.0,757,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,7,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,7.00,-2.00,52,99142,114,1388,244,69,227,27,4057,11552,2067,1714,10,3.60,0,3,9900.0,0,9,999999999,8,0.1130,0,88,0.200,0.0,0.0
2021,3,7,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,4.00,-3.00,59,99119,0,671,239,6,0,4,324,0,191,67,10,4.10,3,3,9900.0,0,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,3.00,-5.00,53,99111,0,0,233,0,0,0,0,0,0,0,10,2.10,0,3,9900.0,0,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,7,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,3.20,-5.00,57,99103,0,0,230,0,0,0,0,0,0,0,340,4.10,0,4,9900.0,0,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,7,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,2.40,-3.00,72,99095,0,0,229,0,0,0,0,0,0,0,350,4.60,0,6,9900.0,0,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,1.00,-3.00,78,99087,0,0,227,0,0,0,0,0,0,0,360,3.60,0,0,9000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,7,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,0.10,-3.00,85,99079,0,0,225,0,0,0,0,0,0,0,360,3.10,0,0,7000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-1.00,-4.00,78,99079,0,0,223,0,0,0,0,0,0,0,10,4.10,0,0,7000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-2.00,-4.00,85,99071,0,0,221,0,0,0,0,0,0,0,20,4.10,0,0,6000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-2.00,-4.00,85,99071,0,0,220,0,0,0,0,0,0,0,10,3.60,0,0,6000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-4.00,92,99063,0,0,218,0,0,0,0,0,0,0,10,3.60,0,0,6000.0,77777,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-5.00,84,99063,0,0,217,0,0,0,0,0,0,0,20,3.60,0,0,6000.0,77777,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,8,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-5.00,84,99063,0,0,217,0,0,0,0,0,0,0,30,5.10,0,0,7000.0,77777,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,8,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-4.00,-6.00,84,99054,0,0,216,0,0,0,0,0,0,0,30,3.10,0,0,4900.0,77777,9,999999999,5,0.1130,0,88,0.200,0.0,0.0
2021,3,8,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-3.00,-5.00,84,99063,163,964,217,94,264,33,17796,44498,6583,4221,30,4.60,0,0,6000.0,77777,9,999999999,6,0.1130,0,88,0.200,0.0,0.0
2021,3,8,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,-1.00,-4.00,78,99079,380,1387,219,241,609,65,33012,68060,10042,4566,30,4.60,7,7,9900.0,123,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,1.90,-3.00,72,99095,565,1387,223,386,726,86,46646,76744,12336,4133,40,4.60,6,6,9900.0,461,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,3.00,-3.00,63,99111,705,1387,234,503,787,100,56595,80775,14054,3716,60,4.60,5,5,9900.0,3455,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,5.00,-3.00,55,99127,791,1387,233,576,813,111,61189,82113,14807,3481,50,5.10,3,3,9900.0,4336,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,6.00,-2.00,55,99135,816,1387,240,590,814,110,60296,81760,14338,3473,50,4.60,7,3,9900.0,84,9,999999999,8,0.1130,0,88,0.200,0.0,0.0
2021,3,8,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,7.00,-3.00,48,99142,779,1387,247,559,806,104,53970,77576,14129,3884,40,4.60,1,2,9900.0,401,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.00,-2.00,48,99150,683,1387,247,470,724,109,42263,68034,13449,4612,50,3.60,2,2,9900.0,1144,9,999999999,8,0.1130,0,88,0.200,0.0,0.0
2021,3,8,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.00,-3.00,44,99150,534,1387,258,336,611,96,28002,56865,10577,5012,10,4.10,0,1,9900.0,575,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,8.00,-4.00,41,99150,342,1387,253,196,505,65,14149,36950,6201,4166,20,5.10,0,1,9900.0,1454,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,6.00,-3.00,51,99135,120,1387,245,69,220,28,4112,11220,2102,1717,40,3.10,0,3,9900.0,1085,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,2.80,-3.00,59,99119,0,707,237,7,0,4,351,0,191,67,10,3.10,0,4,9900.0,1059,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,1.30,-3.00,63,99111,0,0,234,0,0,0,0,0,0,0,20,2.60,5,5,9900.0,153,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-4.00,62,99103,0,0,232,0,0,0,0,0,0,0,350,2.60,4,4,9900.0,153,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.00,-4.00,62,99103,0,0,236,0,0,0,0,0,0,0,350,2.60,4,4,9900.0,4341,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-4.00,67,99095,0,0,242,0,0,0,0,0,0,0,360,3.10,5,5,9900.0,1670,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,8,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-4.00,67,99095,0,0,246,0,0,0,0,0,0,0,360,2.60,5,5,9900.0,1663,9,999999999,7,0.1130,0,88,0.200,0.0,0.0
2021,3,9,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.40,-4.00,67,99095,0,0,255,0,0,0,0,0,0,0,360,2.60,5,5,9900.0,3585,9,999999999,7,0.1140,0,88,0.200,0.0,0.0
2021,3,9,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-3.00,72,99095,0,0,263,0,0,0,0,0,0,0,360,2.60,6,6,9900.0,4047,9,999999999,7,0.1140,0,88,0.200,0.0,0.0
2021,3,9,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-3.00,72,99095,0,0,272,0,0,0,0,0,0,0,10,3.10,6,6,9900.0,3862,9,999999999,7,0.1140,0,88,0.200,0.0,0.0
2021,3,9,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,0.30,-2.00,85,99087,0,0,271,0,0,0,0,0,0,0,10,2.60,0,0,9000.0,77777,9,999999999,8,0.1140,0,88,0.200,0.0,0.0
2021,3,9,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,0.10,-3.00,78,99087,0,0,268,0,0,0,0,0,0,0,360,3.10,7,7,9900.0,2821,9,999999999,7,0.1140,0,88,0.200,0.0,0.0
2021,3,9,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,0.20,-2.00,85,99087,0,0,270,0,0,0,0,0,0,0,10,3.60,0,0,9000.0,77777,9,999999999,8,0.1140,0,88,0.200,0.3,0.0
2021,3,9,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,0.00,-2.00,85,99087,0,0,267,0,0,0,0,0,0,0,10,2.60,9,9,9000.0,77777,9,999999999,8,0.1140,0,88,0.200,0.0,0.0
2021,3,9,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,1.00,-2.00,79,99095,171,1011,239,86,198,39,15898,27061,10062,6328,40,3.10,10,10,9000.0,1372,9,999999999,8,0.1140,0,88,0.200,0.2,0.0
2021,3,9,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.00,-1.00,80,99103,388,1386,249,183,321,98,25302,29238,17411,8107,40,2.60,0,0,8000.0,2012,9,999999999,9,0.1140,0,88,0.200,0.0,0.0
2021,3,9,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,4.00,0.00,75,99119,573,1386,277,251,246,149,33065,26775,21569,7867,30,2.60,9,9,9000.0,975,9,999999999,10,0.1140,0,88,0.200,0.0,0.0
2021,3,9,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,6.00,-0.10,65,99135,713,1386,285,318,279,173,39162,29531,24114,7307,30,1.50,9,9,9000.0,77777,9,999999999,10,0.1140,0,88,0.200,0.0,0.0
2021,3,9,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,7.00,0.00,61,99142,798,1386,304,370,303,195,44494,35199,24662,6901,220,1.50,7,4,9900.0,686,9,999999999,10,0.1140,0,88,0.200,0.0,0.0
2021,3,9,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,9.00,-0.10,53,99158,823,1386,279,418,394,184,44375,36966,23041,6429,254,0.50,9,9,9900.0,869,9,999999999,10,0.1140,0,88,0.200,0.0,0.0
2021,3,9,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,0.90,57,99158,786,1386,285,361,338,165,33679,24141,20303,6096,260,3.10,9,9,9900.0,1311,9,999999999,11,0.1140,0,88,0.200,0.0,0.0
2021,3,9,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,0.90,57,99158,690,1386,322,219,136,149,22601,13753,17273,6245,280,4.10,10,10,9900.0,1189,9,999999999,11,0.1140,0,88,0.200,0.0,0.0
2021,3,9,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,0.90,57,99158,540,1386,327,160,131,111,16358,12215,13652,6362,290,4.10,10,10,9900.0,1128,9,999999999,11,0.1140,0,88,0.200,0.2,0.0
2021,3,9,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,2.00,61,99158,348,1386,315,106,109,74,9023,6730,7806,4639,290,4.60,9,9,9900.0,1219,9,999999999,12,0.1140,0,88,0.200,0.2,0.0
2021,3,9,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,1.90,61,99158,126,1386,316,35,23,29,2615,1196,2337,1618,290,2.60,9,9,9900.0,815,9,999999999,12,0.1140,0,88,0.200,0.4,0.0
2021,3,9,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.00,2.00,66,99150,0,742,292,5,0,4,270,0,191,67,260,2.10,10,10,9900.0,1097,9,999999999,12,0.1140,0,88,0.200,0.0,0.0
2021,3,9,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.30,2.00,66,99150,0,0,284,0,0,0,0,0,0,0,340,1.50,10,10,9900.0,2134,9,999999999,12,0.1140,0,88,0.200,0.0,0.0
2021,3,9,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,7.00,2.00,70,99142,0,0,297,0,0,0,0,0,0,0,20,1.50,6,6,9900.0,772,9,999999999,12,0.1140,0,88,0.200,0.0,0.0
2021,3,9,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.00,2.00,75,99135,0,0,303,0,0,0,0,0,0,0,284,1.00,10,10,9900.0,2134,9,999999999,12,0.1140,0,88,0.200,0.0,0.0
2021,3,9,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,5.00,2.00,81,99127,0,0,298,0,0,0,0,0,0,0,200,1.50,10,10,9900.0,1433,9,999999999,12,0.1140,0,88,0.200,0.0,0.0
2021,3,9,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.60,-0.30,81,99127,0,0,267,0,0,0,0,0,0,0,200,2.10,0,0,8000.0,2073,9,999999999,9,0.1140,0,88,0.200,0.0,0.0
2021,3,10,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.30,0.40,87,99119,0,0,288,0,0,0,0,0,0,0,190,2.10,5,5,8000.0,77777,9,999999999,10,0.1150,0,88,0.200,0.0,0.0
2021,3,10,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.00,1.00,93,99103,0,0,294,0,0,0,0,0,0,0,310,3.10,0,0,6000.0,77777,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.30,1.00,87,99111,0,0,300,0,0,0,0,0,0,0,290,2.10,0,0,8000.0,77777,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,2.00,1.00,93,99103,0,0,305,0,0,0,0,0,0,0,282,0.00,0,0,7000.0,77777,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,2.00,1.00,93,99103,0,0,300,0,0,0,0,0,0,0,130,0.50,10,10,9900.0,1035,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,1.60,-0.40,86,99095,0,0,297,0,0,0,0,0,0,0,160,1.50,0,0,9000.0,77777,9,999999999,9,0.1150,0,88,0.200,0.0,0.0
2021,3,10,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,1.60,0.40,92,99087,0,0,299,0,0,0,0,0,0,0,180,0.50,0,0,6000.0,77777,9,999999999,10,0.1150,0,88,0.200,0.0,0.0
2021,3,10,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,1.50,0.40,92,99087,179,1059,260,77,109,57,16133,19892,13058,8089,200,3.10,3,3,3300.0,77777,9,999999999,10,0.1150,0,88,0.200,0.0,0.0
2021,3,10,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,3.30,1.00,93,99103,396,1386,267,203,273,116,29303,32072,20213,9512,190,3.60,0,0,4100.0,77777,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,5.00,3.00,87,99127,581,1386,268,320,351,174,41795,41888,24147,8975,190,4.10,0,0,5000.0,77777,9,999999999,13,0.1150,0,88,0.200,0.0,0.0
2021,3,10,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,8.00,2.00,66,99150,720,1386,289,441,476,187,53029,54288,24697,7590,210,6.20,0,0,8000.0,77777,9,999999999,12,0.1150,0,88,0.200,0.0,0.0
2021,3,10,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,9.00,3.00,66,99158,805,1386,278,532,600,184,56494,52925,26487,7510,220,6.70,0,0,8000.0,77777,9,999999999,13,0.1150,0,88,0.200,0.0,0.0
2021,3,10,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,10.00,2.00,57,99165,830,1386,291,496,453,224,49246,36375,27699,7996,220,7.20,10,10,8000.0,3962,9,999999999,12,0.1150,0,88,0.200,0.0,0.0
2021,3,10,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,11.00,2.10,54,99173,793,1386,300,382,267,227,37788,20368,26272,8193,210,7.70,9,9,8000.0,3658,9,999999999,12,0.1150,0,88,0.200,0.0,0.0
2021,3,10,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,11.00,2.00,54,99173,696,1386,316,279,129,211,27713,9452,23416,8746,220,9.30,10,10,9900.0,1307,9,999999999,12,0.1150,0,88,0.200,0.0,0.0
2021,3,10,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,11.00,1.00,50,99173,547,1386,321,200,54,178,17606,4186,16194,7474,210,8.80,2,2,9900.0,1535,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,11.00,1.00,50,99173,354,1386,313,97,27,88,6970,1522,6579,3692,210,7.70,2,2,9900.0,1282,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,10.00,1.00,54,99165,133,1386,326,18,3,18,1116,144,1116,772,210,7.20,3,3,9900.0,1342,9,999999999,11,0.1150,0,88,0.200,0.0,0.0
2021,3,10,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,9.00,1.00,57,99158,0,778,328,2,0,2,81,0,81,29,200,6.20,10,10,9900.0,1606,0,919999999,11,0.1150,0,88,0.200,0.1,0.0
2021,3,10,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,9.00,0.90,57,99158,0,0,332,0,0,0,0,0,0,0,210,9.30,10,10,9900.0,1890,0,919999999,11,0.1150,0,88,0.200,0.2,0.0
2021,3,10,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.00,0.90,61,99150,0,0,334,0,0,0,0,0,0,0,220,8.80,10,10,9900.0,1463,0,919999999,11,0.1150,0,88,0.200,0.2,0.0
2021,3,10,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.00,0.90,61,99150,0,0,335,0,0,0,0,0,0,0,210,9.80,10,10,9900.0,1097,0,919999999,11,0.1150,0,88,0.200,0.2,0.0
2021,3,10,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,8.00,2.00,66,99150,0,0,335,0,0,0,0,0,0,0,220,11.30,10,10,9900.0,1067,0,919999999,12,0.1150,0,88,0.200,0.1,0.0
2021,3,10,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,6.00,5.00,93,99135,0,0,335,0,0,0,0,0,0,0,210,11.30,10,10,5000.0,610,0,919999999,16,0.1150,0,88,0.200,0.2,0.0
2021,3,11,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,6.00,5.00,93,99135,0,0,335,0,0,0,0,0,0,0,190,11.30,10,10,7000.0,640,9,999999999,16,0.1160,0,88,0.200,0.2,0.0
2021,3,11,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,7.00,5.00,87,99142,0,0,336,0,0,0,0,0,0,0,200,11.80,10,10,7000.0,610,9,999999999,16,0.1160,0,88,0.200,0.1,0.0
