0,1,2,3,4,5,6,7,8,hoy
-2.8680267,-2.8693218,-2.8744943,-2.8602383,-2.8526442,-2.881067,-2.8887231,-2.8607464,-2.8857179,172
-1.3773926,-1.3498247,-1.3985451,-1.3440018,-1.3883321,-1.3852526,-1.3667126,-1.407912,-1.3277663,4902
-2.356028,-2.3642197,-2.369805,-2.3679814,-2.341376,-2.3470213,-2.3670812,-2.3759232,-2.3294687,1297
-1.0562556,-1.0161142,-1.0365753,-0.97914326,-1.0346013,-1.0167874,-0.9794956,-1.0683452,-0.9831078,4686
-2.7446175,-2.717515,-2.693912,-2.717694,-2.7246466,-2.7411041,-2.7731671,-2.8148117,-2.7177362,1369
-1.4873923,-1.4588339,-1.4869823,-1.4522929,-1.4937342,-1.4847549,-1.448681,-1.4529982,-1.4535292,6385
-2.287568,-2.308352,-2.3116684,-2.297825,-2.2950711,-2.262562,-2.2672038,-2.3135886,-2.3191266,119
-1.4417267,-1.4280987,-1.3446355,-1.4468087,-1.3063674,-1.2355306,-1.5042193,-1.375226,-1.4186383,1385
-2.503164,-2.5027452,-2.5155058,-2.5087924,-2.5004485,-2.5187151,-2.518958,-2.5163367,-2.4999282,267
0.17810315,0.16815189,0.18258028,0.17744178,0.15398158,0.26696953,0.23068136,0.44547695,0.54312646,4913
-1.458912,-1.4781747,-1.4682671,-1.5277404,-1.4650118,-1.4688172,-1.4579967,-1.4581841,-1.4915586,1880
-1.9328129,-1.8947899,-1.8759552,-1.870421,-1.9042268,-1.8784808,-1.8926119,-1.9624609,-1.8553369,3143
-0.07490519,-0.058786564,-0.091860056,-0.09233323,-0.07143636,-0.09617377,-0.039016813,0.10865933,0.0056880936,6081
-1.6547439,-1.6542134,-1.643762,-1.7092202,-1.630812,-1.626175,-1.7743452,-1.7563797,-1.6071672,2826
-2.4128592,-2.4365547,-2.4226084,-2.449408,-2.4144707,-2.4024606,-2.4800844,-2.4651496,-2.404952,550
-0.90249765,-0.8918172,-0.8653429,-0.8879918,-0.88679147,-0.8747918,-0.8892648,-0.8635493,-0.87988174,5813
-2.7976737,-2.764225,-2.7666814,-2.7622073,-2.7832992,-2.8024054,-2.797433,-2.8184338,-2.7535465,1561
-1.8387005,-1.8446782,-1.8589694,-1.8467822,-1.8246183,-1.8557708,-1.601756,-1.46577,-1.9010127,2508
-0.50170684,-0.48890162,-0.4772625,-0.44041556,-0.49430656,-0.4632461,-0.43364602,-0.49435124,-0.42282695,2638
-2.5761347,-2.5591772,-2.6028078,-2.3531797,-2.4527845,-2.5944684,-2.1456084,-2.0645812,-2.5257916,8411
-1.8275186,-1.844022,-1.8543211,-1.8570658,-1.8405191,-1.8390932,-1.5817715,-1.5816559,-1.7899526,1691
0.34557852,0.36522096,0.36366683,0.3741059,0.3774627,0.45865873,0.3871231,0.92520714,0.91383445,4024
-1.161136,-1.1823366,-1.1314381,-1.1806368,-1.1718694,-1.1637022,-1.1717095,-1.1548835,-1.1636813,4756
-0.45331168,-0.42131132,-0.38072813,-0.47992837,-0.4635316,-0.4069124,-0.41252232,-0.30978307,-0.34295705,3187
-0.10804834,-0.12844452,-0.09875469,-0.1375309,-0.10488855,-0.09904643,-0.09099163,-0.13527046,-0.14313564,6049
-1.0409173,-1.0193782,-1.0256597,-1.0164905,-1.033748,-1.0092806,-1.0121006,-1.0386256,-1.0421538,6382
-0.2750531,-0.26169902,-0.26749495,-0.24516022,-0.2626494,-0.27928418,-0.22823976,-0.33918595,-0.24913558,4350
-2.2079823,-2.2265434,-2.2443793,-2.223616,-2.2072968,-2.2277899,-2.2249231,-2.222045,-2.238171,533
-2.557771,-2.5686238,-2.564808,-2.5741382,-2.552717,-2.5515301,-2.5966318,-2.580767,-2.5627742,1199
0.4782637,0.47876316,0.4967643,0.50818527,0.4675002,0.51744217,0.51640296,0.4685885,0.51808834,5736
-0.92571783,-0.9424209,-0.9352,-0.8116541,-0.8385181,-0.92142075,-0.48165703,-0.48233408,-0.9506693,7354
0.36529538,0.3827641,0.43449396,0.5057199,0.73118526,0.61912477,0.69730383,1.5871452,0.6285564,1479
-2.488892,-2.4810355,-2.5024107,-2.5013895,-2.480715,-2.5166862,-2.5363598,-2.4988,-2.5189416,65
-0.3724994,-0.3542493,-0.34725082,-0.33229882,-0.3402006,-0.30821726,-0.3439601,-0.29251236,-0.25112128,3090
-2.779506,-2.7898345,-2.7836218,-2.7929416,-2.787796,-2.7827427,-2.785891,-2.814265,-2.7886205,8382
-0.19164416,-0.22030595,-0.19558083,-0.24875423,-0.17350715,-0.1716099,-0.24699673,-0.22982538,-0.19218627,6474
-2.3557844,-2.3339443,-2.3285494,-2.3136733,-2.3386772,-2.3527865,-2.3288224,-2.3552682,-2.342918,2495
-0.8891729,-0.89274085,-0.89182264,-0.8874185,-0.8928768,-0.89341635,-0.9063964,-0.9211458,-0.88450134,4490
-2.1618824,-2.1518078,-2.1672702,-2.1707928,-2.1580267,-2.143938,-2.167208,-2.1789823,-2.165228,354
-1.0989987,-1.1092591,-1.1209781,-1.1258591,-1.0814745,-1.0946244,-1.0654957,-0.9947299,-1.0599514,1952
-2.9589605,-2.9911957,-2.9861238,-3.017268,-2.94994,-2.963068,-3.0310602,-3.0552669,-3.0185916,743
-0.66362405,-0.6462751,-0.627588,-0.6532728,-0.65516806,-0.6493928,-0.6387298,-0.59993166,-0.6270757,7145
0.039456576,0.06881507,0.054862827,0.11890069,0.059227645,0.06878818,0.24803132,0.45123696,0.250548,2726
-1.2152035,-1.1982038,-1.2130167,-1.1791282,-1.2113564,-1.2280391,-1.1911176,-1.2070363,-1.2191296,8727
-0.45487252,-0.46095288,-0.4690826,-0.45063046,-0.45968604,-0.46944565,-0.47382253,-0.45677376,-0.43786666,3621
0.03687422,0.035405636,0.05423875,0.04141228,0.04786706,0.069256894,0.025350198,0.052002814,0.11158982,2970
-1.4676037,-1.4449916,-1.4579742,-1.4513444,-1.4477257,-1.4478378,-1.4240638,-1.4512819,-1.4990515,6128
0.4481595,0.45223713,0.44157606,0.46291634,0.47115535,0.44369736,0.602216,0.6523138,0.35998365,5268
-0.9067122,-0.90251535,-0.88858217,-0.9061309,-0.9012559,-0.89589906,-0.915804,-0.87833136,-0.88609946,3892
-0.8557539,-0.8608687,-0.8326454,-0.88074243,-0.8576161,-0.8523172,-0.715104,-0.7949044,-0.8321456,7016
0.79896116,0.83647484,0.8631224,0.8866515,1.0256934,1.0536977,0.7894153,1.6916605,1.498209,5680
-1.9101369,-1.9061456,-1.8914676,-1.8686944,-1.8039849,-1.8917089,-1.8988053,-1.8243856,-1.9661067,472
-2.4260347,-2.4276855,-2.450253,-2.447125,-2.4097693,-2.4422252,-2.4571624,-2.4282842,-2.4521813,1010
-2.4190354,-2.44094,-2.4383442,-2.447992,-2.4189725,-2.4428108,-2.4654837,-2.4554665,-2.463038,7993
-0.22723176,-0.23023918,-0.17748617,-0.2134988,-0.24346234,-0.16729966,-0.14640373,0.081294626,0.07763879,3017
-0.17349628,-0.16097265,-0.1577468,-0.12167287,-0.16327232,-0.109322995,-0.13527392,-0.17948516,-0.018825933,4267
-1.4942977,-1.5154469,-1.5121857,-1.5008322,-1.5033083,-1.5284415,-1.4789867,-1.5227239,-1.4952719,3605
-1.6296314,-1.644855,-1.6459525,-1.675447,-1.6392238,-1.6420537,-1.6976995,-1.6915834,-1.688308,6789
-3.094691,-3.0725896,-3.1040735,-3.062092,-3.0977297,-3.0849159,-3.1361296,-3.267341,-3.0908132,8216
-2.1161919,-2.1159275,-2.1318035,-2.1095724,-2.1123853,-2.1010373,-2.1148992,-2.1283693,-2.1049278,868
-2.642174,-2.6008935,-2.620021,-2.4877315,-2.502177,-2.6385381,-2.3467503,-2.354459,-2.6959348,323
-1.2017499,-1.1891236,-1.2034643,-1.1660516,-1.20312,-1.1953204,-1.1719844,-1.2076335,-1.1897174,6244
-1.0554624,-1.0492795,-1.0586203,-1.0703208,-1.0292549,-1.040018,-1.0342126,-1.0953395,-1.0830772,6416
-2.418323,-2.4211674,-2.436417,-2.4223783,-2.409823,-2.419275,-2.4380455,-2.491792,-2.4337835,6743
-2.291949,-2.2936,-2.3003542,-2.3209574,-2.2990184,-2.3021197,-2.3208332,-2.3284793,-2.3059123,1513
-1.3833258,-1.3637841,-1.3533245,-1.3821062,-1.3734856,-1.3450472,-1.3962421,-1.3995976,-1.3358719,1918
-2.711017,-2.6956873,-2.7141283,-2.6800404,-2.715711,-2.6892445,-2.7229261,-2.7438638,-2.6663303,8334
-1.950559,-1.9648342,-1.9528743,-1.9924697,-1.9673766,-1.9542848,-1.9847522,-2.0005333,-1.9688566,7030
0.595467,0.60729337,0.5937839,0.6240951,0.6350449,0.63107276,0.7726574,1.0463039,0.71753,5461
-2.3007355,-2.2972753,-2.310186,-2.3187106,-2.2996192,-2.3047054,-2.3184717,-2.2999206,-2.3141134,8131
-1.3396026,-1.3634543,-1.3770902,-1.3192565,-1.3656319,-1.412843,-0.9837527,-1.2133892,-1.4070503,730
0.5473721,0.5336878,0.52278435,0.57025886,0.56087846,0.5258006,0.8334019,0.89824045,0.49500063,5412
-2.7013671,-2.6920767,-2.7110007,-2.696307,-2.699731,-2.7330227,-2.727919,-2.7651756,-2.7426841,3127
-0.63764286,-0.5982499,-0.6168019,-0.43797398,-0.44568002,-0.58270705,0.061884314,0.15390538,-0.6263871,1068
-0.05707261,-0.0668069,-0.054940246,-0.06163603,-0.036488466,-0.04714677,0.097168505,0.38320714,0.0792059,6133
0.24260098,0.24578413,0.2665946,0.23055232,0.27959102,0.29861537,0.20904645,0.31967986,0.28425097,5696
-2.5391243,-2.538138,-2.5460513,-2.5815656,-2.5517862,-2.5541475,-2.6168811,-2.5972002,-2.5605278,1803
-1.8772421,-1.920773,-1.935035,-1.9407228,-1.9144233,-1.9435588,-1.9198166,-1.9094907,-2.0356965,7722
0.622296,0.6597249,0.6438203,0.6715981,0.67347586,0.64736813,0.7133013,0.8868692,0.758646,5006
0.1403287,0.17009673,0.18412493,0.19788837,0.14820252,0.18071744,0.15936944,0.15512894,0.2410061,5741
-2.5710237,-2.585493,-2.581431,-2.5841722,-2.5688503,-2.5602632,-2.6093972,-2.585823,-2.567492,1253
-1.9660023,-1.9709876,-1.9504812,-2.0176847,-1.9451531,-1.9472135,-2.0208945,-2.0076137,-1.9774922,833
-2.47453,-2.485563,-2.4748275,-2.467587,-2.4741416,-2.4957912,-2.475754,-2.473461,-2.4607322,2208
0.38680014,0.38888043,0.38290626,0.4064633,0.42090416,0.40718803,0.5278007,0.64130574,0.38860664,5555
-1.361646,-1.4064317,-1.411217,-1.3967139,-1.3984962,-1.4216688,-1.2626556,-1.3114218,-1.4670432,518
-1.9213693,-1.9250982,-1.9362782,-1.9442844,-1.9186646,-1.9301046,-1.996074,-1.9566491,-1.9220216,7580
-0.7114186,-0.699659,-0.69767547,-0.7257564,-0.69872415,-0.70881855,-0.70915383,-0.65735483,-0.67843556,6824
-1.8015379,-1.8370433,-1.8063053,-1.8639008,-1.7968436,-1.8038453,-1.8631661,-1.8306783,-1.8423935,7912
-2.521285,-2.4976156,-2.5312948,-2.5076118,-2.5169103,-2.509451,-2.5486243,-2.550702,-2.5119526,5356
-2.3643022,-2.362834,-2.3586576,-2.3487403,-2.3598564,-2.3128743,-2.3881984,-2.349997,-2.3643687,7389
-2.2440493,-2.2648423,-2.243769,-2.283985,-2.2448254,-2.2443643,-2.2531352,-2.2447176,-2.2851126,8478
-1.5710828,-1.5524306,-1.5580741,-1.5233213,-1.5967245,-1.586216,-1.5327,-1.5037442,-1.5479234,3480
0.117696285,0.112975,0.10781209,0.21196154,0.16968815,0.08916078,0.50437045,0.54225427,0.07873459,6324
-2.1725986,-2.1741092,-2.1563866,-2.167,-2.1758459,-2.1512272,-2.1994457,-2.2130644,-2.1182346,3025
-0.70774543,-0.6959539,-0.69436383,-0.7087145,-0.67195064,-0.67040217,-0.6859335,-0.7043034,-0.67862093,6488
-2.5466025,-2.561444,-2.5559566,-2.561211,-2.543331,-2.5349936,-2.5913942,-2.5710998,-2.5401165,7829
0.36514828,0.3695402,0.37263906,0.49156287,0.51900905,0.4803733,0.6679987,1.0701841,0.55773854,5967
-2.630543,-2.6387584,-2.6386938,-2.623383,-2.6357145,-2.6180813,-2.6356847,-2.6568444,-2.6164196,1322
-1.6895782,-1.6956053,-1.6870409,-1.6678067,-1.6561654,-1.6697257,-1.6650003,-1.6932915,-1.6995126,2623
-2.573678,-2.5811846,-2.5774689,-2.5731514,-2.5809004,-2.5678563,-2.6225255,-2.6167095,-2.5768688,8670
-1.4426097,-1.4515867,-1.4435165,-1.4570466,-1.4413822,-1.4617507,-1.490377,-1.4553767,-1.4403327,2716
-0.68900144,-0.6654029,-0.66878057,-0.6427437,-0.63443047,-0.646518,-0.5687388,-0.4868046,-0.6224284,2698
-2.5464873,-2.5426621,-2.5576422,-2.5540667,-2.548256,-2.5357533,-2.578751,-2.571002,-2.5506682,6701
-1.6226635,-1.6114366,-1.6227572,-1.6161566,-1.6117767,-1.6254383,-1.6308938,-1.6088239,-1.6165932,6909
-0.9835552,-1.04395,-1.0162296,-1.1156659,-1.0375326,-0.9969357,-1.0768507,-1.0568607,-1.0315714,7670
-2.4324484,-2.4463162,-2.4113934,-2.4156952,-2.4324403,-2.4412577,-2.4681654,-2.4352,-2.422556,1608
-0.30021244,-0.30728397,-0.32821983,-0.29795614,-0.30455464,-0.34077406,-0.2890515,-0.30343547,-0.31427118,3790
0.11530179,0.14451799,0.12577386,0.18591434,0.14956857,0.14482865,0.24818286,0.2003447,0.06348106,5841
-2.3560138,-2.3557384,-2.3446302,-2.351418,-2.3571146,-2.3362167,-2.345966,-2.3707864,-2.3495104,1339
-1.7986641,-1.7910712,-1.794489,-1.7764355,-1.7809241,-1.7752606,-1.7578492,-1.7680858,-1.7266631,6872
-1.0142753,-1.0071208,-1.02134,-1.0129405,-0.99921834,-1.0215045,-0.9651664,-0.9780475,-1.0613396,3870
0.716668,0.7147638,0.7133491,0.74965703,0.7760444,0.7726526,0.9552001,1.5426372,1.0725769,6037
-1.189498,-1.1496434,-1.1270186,-1.1389084,-1.1727935,-1.1112586,-1.1047922,-1.0870206,-1.1290076,1578
-0.22939229,-0.20513925,-0.17483892,-0.17855076,-0.21336424,-0.17227484,-0.1667858,-0.20642914,-0.1457769,6451
-0.5618701,-0.52400005,-0.5662927,-0.503703,-0.5075739,-0.5466024,-0.5321082,-0.43358436,-0.5282198,3346
-2.8399339,-2.8431804,-2.8326554,-2.8426704,-2.8400915,-2.820009,-2.8740664,-2.862194,-2.8050518,1061
0.43776795,0.45009512,0.44193733,0.44434556,0.44166,0.41090193,0.4447347,0.42424276,0.4208183,3884
-0.59664387,-0.6117365,-0.59864235,-0.61725354,-0.5950288,-0.59120125,-0.60759526,-0.60958743,-0.60610473,5523
0.060920343,0.08566043,0.09957324,0.088579655,0.10326472,0.13698891,0.08595517,0.6518612,0.58265865,2921
-0.48272774,-0.47425187,-0.4597565,-0.48168835,-0.46009094,-0.38392454,-0.520789,-0.4403598,-0.38339525,6591
0.33203802,0.40223867,0.47604936,0.5784936,0.8693745,0.6512456,0.6028856,1.4419743,0.558424,1071
0.5049455,0.5297659,0.5297955,0.58073354,0.5433984,0.5527462,0.61586404,0.85217154,0.79239297,2968
-0.18076211,-0.21499002,-0.20318869,-0.20409687,-0.16242048,-0.169869,0.007572964,0.3196611,-0.023064867,2436
-1.0959885,-1.1020843,-1.0965806,-1.1278521,-1.094171,-1.124672,-1.1234429,-1.0768014,-1.1593324,6143
0.21439278,0.22719812,0.21463938,0.20294231,0.2323774,0.18965864,0.19836661,0.20899123,0.18572462,5121
-1.7230523,-1.7481129,-1.7633383,-1.5948802,-1.6078184,-1.6903038,-1.2815363,-1.2853751,-1.7179991,1402
-2.4148538,-2.4361696,-2.4159625,-2.409571,-2.4141512,-2.3801956,-2.4366045,-2.3949075,-2.4248025,6671
-1.8620847,-1.8531966,-1.8597338,-1.8553346,-1.8489355,-1.859966,-1.8788353,-1.8581717,-1.8596476,7512
-2.162115,-2.1843505,-2.1819663,-2.1839964,-2.1683886,-2.1934903,-2.1890213,-2.2097554,-2.185483,2348
-1.4544661,-1.4573138,-1.4606141,-1.4653704,-1.4306957,-1.4508604,-1.4400818,-1.4101733,-1.4774244,2456
0.3043962,0.30779013,0.3156131,0.32977828,0.3133021,0.33206582,0.3477165,0.33252206,0.33798897,5711
-2.2630866,-2.266981,-2.2249243,-2.2133298,-2.2573538,-2.2622678,-2.198866,-2.184531,-2.2156591,2344
-1.1808125,-1.1887815,-1.1658114,-1.2041757,-1.1762418,-1.1809216,-1.1886513,-1.1879787,-1.1640186,8318
-0.3601449,-0.37973613,-0.42854953,-0.3397053,-0.34941944,-0.46945634,0.07264876,0.316692,-0.31680787,1671
-2.201101,-2.170267,-2.1688294,-2.0940957,-2.0269434,-2.157336,-1.9125878,-1.9749542,-2.290725,177
-1.747876,-1.7480581,-1.7195697,-1.7561438,-1.7270907,-1.7127026,-1.7844566,-1.7358499,-1.6704223,1615
-1.8842254,-1.895184,-1.9176732,-1.8985486,-1.8744377,-1.9171913,-1.7885379,-1.9147128,-1.9833989,132
-2.3741593,-2.3818212,-2.3695142,-2.3925328,-2.3892186,-2.3929777,-2.3945787,-2.4241924,-2.3620713,8418
-2.761888,-2.7550108,-2.7273228,-2.7504072,-2.7468605,-2.7588475,-2.8055687,-2.8295965,-2.7529538,1373
-0.5292991,-0.5259804,-0.5348335,-0.51492524,-0.533497,-0.45988104,-0.5686548,-0.55995053,-0.44165188,6358
-0.68631387,-0.68331575,-0.70551246,-0.70497847,-0.6742243,-0.7319153,-0.62957,-0.6194289,-0.7522402,5337
-1.4090894,-1.4258354,-1.3698647,-1.4083444,-1.364188,-1.3432196,-1.4073886,-1.3139174,-1.3483373,2648
-2.4169817,-2.4189792,-2.4303412,-2.4315176,-2.4128919,-2.4321988,-2.4560473,-2.4354382,-2.4340434,0
0.6444638,0.66129017,0.6527116,0.6722497,0.68680215,0.68804896,0.72481656,0.9283202,0.7777518,4333
-2.1246812,-2.1415462,-2.122141,-2.104366,-2.1325064,-2.1068897,-2.1203732,-2.1247342,-2.1032407,8645
0.2347351,0.23058647,0.22945993,0.23381102,0.23156269,0.23783594,0.2477977,0.21935722,0.24637848,5685
-0.6701532,-0.67567843,-0.6806569,-0.664937,-0.64901197,-0.7020018,-0.58498216,-0.59648913,-0.70537376,4952
-2.2134593,-2.2038682,-2.218318,-2.1883533,-2.2060044,-2.1988978,-2.2088513,-2.2062712,-2.2092805,7653
-3.3411617,-3.3260093,-3.3755891,-3.3240974,-3.3481302,-3.4047115,-3.3538377,-3.4693613,-3.466224,3126
0.4741105,0.47847044,0.51184046,0.48945543,0.4850427,0.6260962,0.46208757,0.6324549,0.80037963,5418
-0.3333962,-0.36202353,-0.3308488,-0.3393374,-0.3180275,-0.42119,-0.024797902,-0.0088029355,-0.35062265,6993
-1.2682831,-1.2622752,-1.2656378,-1.27543,-1.2698803,-1.2660937,-1.3150754,-1.272041,-1.277011,4947
-0.007376313,-0.015540242,-0.0069266856,-0.0009741634,0.01289475,-0.013389401,0.42108107,0.50582606,-0.011113934,2098
-0.6506244,-0.6461376,-0.6415643,-0.64413875,-0.6630752,-0.6756176,-0.6726998,-0.69100684,-0.6427078,4852
-0.96778643,-0.9671472,-0.9582351,-0.84771574,-0.81587774,-0.88832474,-0.740517,-0.5662968,-0.8755183,8678
-2.3430908,-2.3551505,-2.365891,-2.35647,-2.3417714,-2.3521762,-2.3704417,-2.317983,-2.356439,408
-2.4003778,-2.410612,-2.4040558,-2.3988802,-2.3928766,-2.3860872,-2.4225807,-2.4187331,-2.4099698,1195
0.25742552,0.28843087,0.28473747,0.31680503,0.26847982,0.37206477,0.33450967,0.9017498,0.9981736,4505
-2.0845187,-2.0748308,-2.1017709,-2.0779796,-2.105363,-2.1033556,-2.034511,-2.0574896,-2.1087153,1027
-1.6183864,-1.6151099,-1.5947695,-1.6305563,-1.6289433,-1.6217349,-1.6229608,-1.5955135,-1.5559361,157
-2.3170135,-2.309671,-2.3146586,-2.3178768,-2.3083935,-2.3154037,-2.3188727,-2.336715,-2.3116262,8107
-1.0787265,-1.071049,-1.0809977,-1.0983629,-1.0598102,-1.0607766,-0.978149,-1.0372005,-1.1279464,2554
-2.0143719,-1.9645047,-1.9638822,-1.9571105,-1.9830773,-1.9659576,-1.9796226,-1.9528128,-1.8873571,1530
-1.5748761,-1.5830877,-1.5797418,-1.6152456,-1.5604104,-1.5369197,-1.6573393,-1.6330689,-1.5634372,7935
-1.4899166,-1.5207288,-1.51128,-1.4775448,-1.4171188,-1.4761586,-1.4609821,-1.222509,-1.4511306,712
-0.11747843,-0.13135937,-0.12357695,-0.16801926,-0.12258794,-0.16134514,-0.20164135,-0.16146953,-0.14951217,5830
-2.4676032,-2.4524186,-2.4695098,-2.4600441,-2.4700053,-2.4701414,-2.4685235,-2.4812608,-2.4649198,8159
-0.15001188,-0.14263564,-0.14861171,-0.13329111,-0.13750662,-0.16861452,-0.15127715,-0.22609036,-0.12940526,4519
0.41538253,0.41241765,0.4008518,0.3785794,0.44630712,0.36695573,0.47027904,0.62312394,0.38937962,5770
-2.1413121,-2.1560674,-2.163429,-2.1351779,-2.1465757,-2.1703455,-2.1482315,-2.1893213,-2.117692,3172
-2.5257053,-2.5221004,-2.5274663,-2.5224373,-2.5246718,-2.527617,-2.538536,-2.5415711,-2.549881,2260
-0.44691825,-0.4201155,-0.42877227,-0.43117788,-0.41958666,-0.41353428,-0.44447002,-0.44186124,-0.44850838,6210
-1.6740341,-1.6617548,-1.6712945,-1.679513,-1.6783593,-1.6740433,-1.702541,-1.689868,-1.6766607,6985
-1.6273019,-1.6442199,-1.641825,-1.6444831,-1.634501,-1.6601616,-1.6396214,-1.6541157,-1.6695701,3457
-0.58096874,-0.61170954,-0.5996901,-0.6104244,-0.58894163,-0.6079705,-0.6197089,-0.646683,-0.6287129,4101
-1.4978641,-1.5129106,-1.5164979,-1.5208863,-1.4912434,-1.5227438,-1.528305,-1.5332571,-1.5425794,3455
0.30929574,0.30938488,0.3314997,0.2816964,0.31153685,0.3114622,0.25068438,0.2800467,0.30062577,5494
-0.062893584,-0.046394423,-0.048366584,-0.049186707,-0.048545085,-0.0068872645,-0.025125012,-0.07466234,-0.009915277,2132
-1.4359776,-1.4273407,-1.4274143,-1.4591186,-1.4194297,-1.3874221,-1.5080649,-1.4608892,-1.3900602,7936
-1.1539985,-1.1662292,-1.1427478,-1.1864125,-1.1582851,-1.142214,-1.1697613,-1.1029805,-1.1024832,6512
-0.22010364,-0.21565099,-0.19702454,-0.22090028,-0.19611019,-0.15359715,-0.20530649,-0.07673943,-0.11459337,3064
-1.1038346,-1.1045213,-1.1056777,-1.0800676,-1.1106799,-1.1247945,-1.0563221,-1.0923263,-1.109373,3555
-2.1627328,-2.158536,-2.1671052,-2.143925,-2.1624105,-2.1439354,-2.182744,-2.1512108,-2.1374574,794
-2.402384,-2.3987553,-2.4064357,-2.3988943,-2.3965352,-2.3934987,-2.4255643,-2.4048688,-2.4153829,7539
-2.5753534,-2.5656884,-2.5653534,-2.59272,-2.5737941,-2.5867586,-2.6011326,-2.6251516,-2.5927415,1446
-1.2432412,-1.2359135,-1.2209562,-1.2206569,-1.2329792,-1.2199153,-1.216092,-1.222552,-1.2478689,6193
-1.6020408,-1.5893931,-1.5919893,-1.590714,-1.5994228,-1.6228948,-1.5859662,-1.5934491,-1.5798421,251
-0.8992492,-0.90373874,-0.8964685,-0.8735901,-0.8635504,-0.8493025,-0.8527361,-0.7628196,-0.84762955,2753
-1.564299,-1.5785549,-1.5818291,-1.6258916,-1.5872577,-1.5257146,-1.6233668,-1.4777201,-1.5729126,2189
0.108680665,0.054892555,0.015872225,0.1838834,0.16981374,0.09138947,0.78224367,0.92571396,0.03779857,1741
-1.7252294,-1.74336,-1.7332616,-1.7325194,-1.7418416,-1.7638179,-1.7209958,-1.6913114,-1.6959053,2598
-2.5745423,-2.5331976,-2.5983436,-2.3248901,-2.3978655,-2.5616975,-2.2080472,-2.1092212,-2.5372984,7882
0.82212377,0.820838,0.8207984,0.8085638,0.85424244,0.8387247,0.99483895,1.3021578,0.9677303,5749
0.19869876,0.1985532,0.23739116,0.21970755,0.26280528,0.33661756,0.2017599,0.29843593,0.35621402,6281
-2.631786,-2.6381981,-2.6391916,-2.6538658,-2.625459,-2.598494,-2.7025175,-2.6453795,-2.6124518,6626
-2.2917175,-2.2952378,-2.2861326,-2.2937417,-2.2849681,-2.3069212,-2.312345,-2.281253,-2.2864275,2210
-1.8181353,-1.8743134,-1.8995203,-1.9564941,-1.868849,-1.8848395,-1.9953474,-1.9291766,-1.948107,7720
-0.59088373,-0.6247751,-0.6212287,-0.6554675,-0.6058318,-0.611271,-0.6571636,-0.6660083,-0.6251408,4127
0.021270186,-0.005621612,-0.007251054,0.010490477,0.044866025,0.016780302,0.2514456,0.51651734,0.092282176,2412
-2.7134235,-2.7147582,-2.719382,-2.7182286,-2.7187152,-2.706381,-2.7279444,-2.7327716,-2.7317553,7060
-2.0245574,-2.025675,-2.0192578,-2.0274608,-2.0218716,-2.0235684,-2.0735495,-2.0643578,-2.039331,4012
-1.1021997,-1.1189735,-1.1186613,-1.1484735,-1.107801,-1.1155789,-1.1581435,-1.1876191,-1.1308359,4077
-1.971489,-1.9866054,-1.9870082,-1.9994466,-1.974934,-1.9761256,-1.9893035,-1.9674253,-2.004159,8495
0.09536934,0.104650766,0.09989217,0.093410075,0.122186765,0.08075412,0.07991019,0.10825096,0.056210518,5265
-2.2292142,-2.2277608,-2.233729,-2.2120347,-2.2270207,-2.21519,-2.245029,-2.2356386,-2.232006,7758
-1.739718,-1.7585938,-1.7521344,-1.7688861,-1.7343194,-1.7702687,-1.761908,-1.8078,-1.8201526,3646
-2.1519895,-2.1224105,-2.1536071,-2.101275,-2.1641238,-2.2011037,-1.9418197,-2.1344104,-2.2444813,7737
-2.7613742,-2.719348,-2.7231057,-2.70968,-2.7434936,-2.7609851,-2.7514412,-2.765484,-2.6917248,1562
-1.3953056,-1.3772418,-1.3743289,-1.3549296,-1.3714867,-1.3744133,-1.3891985,-1.3892788,-1.3234757,611
-1.07763,-1.065999,-1.0378789,-1.0808517,-1.0652468,-1.033049,-1.0581372,-1.0285267,-1.0181744,7760
0.67483974,0.67460096,0.6654136,0.70331824,0.7118254,0.6787731,0.8275269,1.0165696,0.6982361,3589
0.2590184,0.26415586,0.27280402,0.2686422,0.24870108,0.32077953,0.2628774,0.42183688,0.62813234,3666
-1.4902501,-1.45665,-1.4731426,-1.4959632,-1.4692119,-1.449015,-1.5059329,-1.4840161,-1.4969068,7337
-0.09358937,-0.10201756,-0.09219101,0.01924321,0.18358074,0.0062558204,0.4882207,1.0409375,-0.086430795,1430
-1.2443672,-1.2392406,-1.2416083,-1.2745272,-1.2699425,-1.2441556,-1.2846084,-1.2903413,-1.2460909,6942
-2.1418777,-2.1309073,-2.1352043,-2.143872,-2.1306078,-2.113534,-2.1590075,-2.1361237,-2.1310291,6720
0.5451808,0.53199524,0.5773601,0.5119717,0.6696979,0.60924715,0.5471105,0.84622747,0.645769,6182
-0.5557294,-0.5501373,-0.5650685,-0.54553044,-0.56277746,-0.5729414,-0.56255037,-0.5461547,-0.5466038,3528
0.45945522,0.4789099,0.467367,0.49521062,0.53034043,0.4779385,0.5736391,0.91923815,0.62714493,5798
-0.0067160875,-0.013310835,-0.0008958876,-0.012512937,0.015722424,0.005410537,-0.005442232,0.015648335,-0.008048311,5874
-2.553476,-2.5426307,-2.55341,-2.5453055,-2.5569122,-2.5383654,-2.5604758,-2.5652235,-2.5335195,503
